ad_id,total_area,ceiling_height,room_count,room_isolate,room_adjacent,room_both_variant,metro_time_minutes,transport_walk,transport_car,metro_station_encoded,flat,flat_all,type_bilding,parking_num,price_rent,deposit,prepayment_cnt_mon,commun_incl,renovation_num,balcony_count,loggia_count,windows_view_num,union_bath_num,split_bath_num,pass_elev,gruz_elev,garbage_chute_num,with_children,with_pets,dishwasher,bathtub,refrigerator,phone,kitchen_furniture,furniture_in_rooms,internet,washing_machine,air_conditioner,tv,shower_cabin,street_house_encoded,price_log,price_log_scaled
271271157,200.0,3.0,4,0,0,0,9,1,0,208,5,16,2,4,500000.0,1.0,1.0,1.0,4,0,1,3,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1460,13.122365377402328,3.0224128534471446
271634126,198.0,3.5,4,0,0,0,8,1,0,208,5,16,1,4,500000.0,1.0,1.0,1.0,4,0,1,3,2,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1460,13.122365377402328,3.0224128534471446
271173086,200.0,3.2,4,0,0,1,7,1,0,208,5,16,0,4,500000.0,1.0,1.0,0.0,3,0,1,3,3,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1460,13.122365377402328,3.0224128534471446
272197456,170.0,3.2,4,0,0,1,3,1,0,208,5,6,0,4,400000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,826,12.899222326086994,2.7010548332042434
273614615,58.0,3.9,2,0,0,0,7,1,0,10,12,26,3,2,225000.0,1.0,1.0,1.0,3,1,1,3,2,0,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1,1,1460,12.323860125621126,1.8724506863378312
274837728,92.0,3.3,3,0,0,0,5,1,0,208,3,7,0,4,470000.0,1.0,2.0,0.0,4,1,0,2,0,2,1,1,2,0,0,1,1,1,0,1,1,0,1,1,1,1,30,13.060490101343552,2.933303575344946
273643908,213.0,3.2,5,0,0,1,4,1,0,10,4,5,0,2,350000.0,1.0,1.0,0.0,3,0,0,3,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,829,12.765691290604371,2.5087509772215615
274475342,98.0,3.2,3,0,0,0,3,1,0,208,2,4,2,4,250000.0,1.0,1.0,1.0,3,0,0,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1197,12.429220196836383,2.0241843105703836
273973191,120.0,3.0,3,0,0,0,9,1,0,208,5,10,4,3,130000.0,1.0,1.0,1.0,3,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,724,11.775297421715827,1.0824416608854424
272900409,90.0,3.1,4,0,0,0,10,1,0,10,2,7,4,3,210000.0,1.0,1.0,1.0,3,1,0,3,1,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1197,12.25486757159303,1.7730915064607085
271036964,170.0,3.2,4,0,0,1,5,1,0,208,6,7,0,4,290000.0,1.0,1.0,0.0,3,0,0,3,3,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,642,12.577639650232573,2.237929625191595
273999490,80.0,3.2,3,1,0,0,2,1,0,208,4,8,5,2,100000.0,1.0,1.0,1.0,3,3,0,3,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,724,11.51293546492023,0.7046027879028314
274017037,100.0,3.2,3,0,0,0,8,1,0,208,2,4,5,2,200000.0,1.0,1.0,1.0,4,0,0,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,294,12.206077645517674,1.702827010394384
273231024,180.0,3.1,5,0,0,0,9,1,0,208,6,8,2,4,500000.0,1.0,1.0,1.0,4,0,1,1,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1117,13.122365377402328,3.0224128534471446
274839211,222.2,3.05,5,0,0,1,5,1,0,95,5,9,2,4,450000.0,1.0,1.0,0.0,3,1,0,3,2,0,1,0,2,0,0,1,0,1,0,1,1,1,1,0,1,0,1622,13.017005083966255,2.870678909184724
274767901,225.0,3.05,5,0,0,0,6,1,0,95,5,9,2,4,450000.0,1.0,1.0,1.0,4,1,0,3,2,1,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1622,13.017005083966255,2.870678909184724
274995950,30.0,3.2,2,0,0,0,10,1,0,10,19,26,0,2,120000.0,1.0,1.0,1.0,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1460,11.695255355062795,0.9671695969598689
274945807,222.0,3.05,5,0,0,0,5,1,0,10,5,9,0,4,450000.0,1.0,1.0,0.0,4,1,0,3,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1622,13.017005083966255,2.870678909184724
272911145,150.0,2.7,5,1,0,0,12,1,0,3,4,7,5,2,180000.0,1.0,1.0,0.0,3,1,0,2,2,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,858,12.100717685412471,1.5510935461762574
274748017,201.0,3.2,5,0,0,1,6,1,0,95,3,3,0,3,190000.0,1.0,1.0,0.0,3,0,0,3,3,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1622,12.154784614286667,1.6289576836486455
273941734,64.0,3.2,2,0,0,1,9,1,0,10,12,26,0,2,205000.0,1.0,1.0,1.0,3,1,1,1,2,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1460,12.230770136157428,1.738387740876842
274493570,112.0,3.2,3,0,0,1,5,1,0,95,2,7,0,4,230000.0,1.0,1.0,0.0,3,1,0,3,2,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,831,12.345838935721968,1.9041033273663892
274849101,190.0,3.2,4,0,0,0,5,1,0,208,4,5,0,4,590000.0,1.0,1.0,0.0,4,0,0,3,2,0,1,0,2,0,0,1,1,1,0,1,1,0,1,0,1,1,634,13.28787951079572,3.2607769607585375
223918678,255.6,3.05,5,0,0,0,8,1,0,10,8,9,2,4,850000.0,1.0,1.0,1.0,3,1,0,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1622,13.652992804936396,3.786592506785126
274391259,186.0,3.3,5,0,0,0,5,1,0,10,3,3,6,3,190000.0,1.0,1.0,1.0,3,0,0,3,2,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1622,12.154784614286667,1.6289576836486455
272945376,100.0,3.2,3,0,0,1,5,1,0,10,3,8,0,2,200000.0,1.0,1.0,0.0,3,1,0,3,2,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,388,12.206077645517674,1.702827010394384
272612966,150.0,2.7,5,0,0,0,11,1,0,10,4,7,0,2,200000.0,1.0,1.0,0.0,3,1,0,2,2,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,858,12.206077645517674,1.702827010394384
271568490,140.0,2.7,5,0,0,0,7,1,0,208,2,7,0,0,300000.0,1.0,1.0,0.0,4,0,0,1,2,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,826,12.611541086966115,2.2867525597524634
264664760,132.8,3.15,3,0,0,0,15,1,0,10,5,13,2,4,400000.0,1.0,1.0,1.0,3,0,0,2,2,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1460,12.899222326086994,2.7010548332042434
228923308,256.0,3.0,5,0,0,0,10,1,0,10,8,10,1,4,750000.0,1.0,3.0,1.0,4,1,0,3,2,2,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1622,13.527829818844937,3.606339842940348
267489303,380.0,4.0,6,0,0,0,5,1,0,10,3,6,6,3,870000.0,1.0,1.0,1.0,2,1,0,3,2,1,1,0,2,1,1,1,1,1,0,1,0,1,1,1,1,1,829,13.676249640055394,3.820085687266893
273353104,112.0,3.15,3,0,0,0,7,1,0,208,3,13,1,4,350000.0,1.0,1.0,0.0,0,0,0,2,0,2,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1460,12.765691290604371,2.5087509772215615
273353103,91.0,3.15,2,0,0,0,7,1,0,208,10,13,1,4,400000.0,1.0,1.0,0.0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1460,12.899222326086994,2.7010548332042434
268321690,135.0,3.15,3,0,0,0,11,1,0,10,5,13,1,4,400000.0,1.0,1.0,1.0,4,0,0,3,1,1,1,1,2,1,1,0,0,1,0,1,1,0,1,0,1,0,1460,12.899222326086994,2.7010548332042434
269496185,190.0,3.2,4,0,0,0,3,1,0,208,4,5,1,4,590000.0,1.0,1.0,1.0,4,0,0,3,2,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,634,13.28787951079572,3.2607769607585375
272188531,44.0,4.15,2,0,0,0,15,1,0,10,21,26,0,2,135000.0,1.0,1.0,0.0,0,1,1,1,0,1,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1460,11.813037464800539,1.1367927395235404
272727784,85.0,3.1,3,0,0,0,0,1,0,208,7,7,0,2,150000.0,1.0,1.0,1.0,3,1,0,3,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1197,11.918397239722838,1.2885259370517077
267110043,100.0,3.0,2,0,0,0,7,1,0,208,5,7,1,4,320000.0,1.0,1.0,0.0,0,1,0,1,0,2,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,30,12.676079399771027,2.379696992978371
265323319,133.3,3.15,3,0,0,0,7,1,0,208,5,13,1,4,400000.0,1.0,1.0,0.0,0,0,0,2,0,2,1,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1460,12.899222326086994,2.7010548332042434
265804792,210.0,3.8,4,0,0,0,7,1,0,208,3,5,0,4,400000.0,1.0,1.0,0.0,0,1,0,3,0,3,1,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,826,12.899222326086994,2.7010548332042434
239000408,180.0,3.2,4,0,0,0,9,1,0,10,4,4,0,2,450000.0,1.0,1.0,0.0,0,1,0,3,0,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,307,13.017005083966255,2.870678909184724
271209314,165.0,3.35,4,0,0,0,5,1,0,208,9,16,1,4,470000.0,1.0,1.0,0.0,0,0,1,3,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1460,13.060490101343552,2.933303575344946
269889430,190.0,4.05,4,0,0,0,6,1,0,208,4,6,0,4,590000.0,1.0,1.0,0.0,0,0,0,3,0,2,1,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,634,13.28787951079572,3.2607769607585375
241704098,168.0,3.35,4,0,0,0,5,1,0,208,4,16,1,4,600000.0,1.0,1.0,0.0,0,0,1,3,0,2,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1460,13.304686600863562,3.284981582674427
239000331,250.0,3.05,5,0,0,0,8,1,0,95,8,9,1,4,850000.0,1.0,1.0,0.0,0,1,0,3,0,3,1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1622,13.652992804936396,3.786592506785126
272823500,85.0,3.1,3,1,0,0,7,1,0,10,7,7,5,4,150000.0,1.0,1.0,0.0,3,1,0,3,1,0,1,0,2,0,0,1,0,1,1,1,1,1,1,0,1,0,1197,11.918397239722838,1.2885259370517077
274402813,105.0,3.0,3,0,0,0,5,1,0,208,6,17,1,4,195000.0,1.0,1.0,1.0,3,1,0,3,3,0,1,0,2,1,1,0,0,1,1,1,1,0,1,0,1,0,643,12.180759965737863,1.666365917820696
270190788,134.0,3.0,3,0,0,1,5,1,0,208,8,16,2,4,300000.0,1.0,1.0,0.0,3,1,0,3,0,2,1,0,2,1,1,1,0,1,1,1,1,1,1,0,1,0,643,12.611541086966115,2.2867525597524634
271265359,60.0,3.2,2,0,0,1,5,1,0,208,5,6,0,2,90000.0,1.0,1.0,0.0,3,0,0,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1197,11.407576060361786,0.5528701237517716
274289253,85.0,3.1,3,0,0,0,7,1,0,10,7,7,0,2,150000.0,1.0,1.0,0.0,4,1,0,3,1,0,1,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,1197,11.918397239722838,1.2885259370517077
274150874,150.0,2.7,5,0,0,0,4,1,0,208,4,6,0,0,250000.0,1.0,1.0,0.0,4,0,0,1,2,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1197,12.429220196836383,2.0241843105703836
274849686,142.0,3.2,4,0,0,1,5,1,0,208,12,13,0,4,350000.0,1.0,1.0,0.0,3,1,0,3,2,0,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,30,12.765691290604371,2.5087509772215615
274315381,222.0,3.05,5,0,0,0,6,1,0,10,7,9,0,4,450000.0,1.0,1.0,0.0,3,0,1,1,2,1,1,0,2,1,1,1,0,1,0,1,1,1,1,1,1,0,1622,13.017005083966255,2.870678909184724
273779074,60.0,3.6,2,0,0,0,7,1,0,208,3,6,5,0,120000.0,1.0,1.0,1.0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,294,11.695255355062795,0.9671695969598689
274217247,103.0,3.8,3,0,0,0,8,1,0,208,2,3,5,0,120000.0,1.0,1.0,1.0,0,0,0,3,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1197,11.695255355062795,0.9671695969598689
272156997,170.0,3.2,5,0,0,0,5,1,0,95,5,5,5,2,175000.0,1.0,1.0,1.0,3,0,0,2,2,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,388,12.07254696717504,1.510523668744544
274617827,200.0,3.25,5,0,0,0,8,1,0,95,3,3,5,3,190000.0,1.0,1.0,1.0,3,0,0,2,2,0,1,0,2,1,1,0,0,1,1,1,0,0,1,0,1,0,1622,12.154784614286667,1.6289576836486455
274252871,105.0,3.0,3,0,0,0,5,1,0,208,6,17,2,4,240000.0,1.0,1.0,1.0,0,0,1,3,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,643,12.388398368982115,1.9653950195545238
269132104,60.0,3.0,1,0,0,0,10,1,0,208,2,12,1,4,250000.0,1.0,1.0,1.0,3,0,0,2,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1460,12.429220196836383,2.0241843105703836
273911217,155.0,2.7,5,0,0,0,6,1,0,208,4,6,0,0,250000.0,1.0,1.0,0.0,4,0,0,1,2,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1197,12.429220196836383,2.0241843105703836
269716469,134.0,3.0,3,0,0,0,5,1,0,208,8,16,1,4,300000.0,1.0,1.0,1.0,3,1,0,3,2,0,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,643,12.611541086966115,2.2867525597524634
274137125,214.6,3.2,5,0,0,0,0,1,0,79,3,13,0,4,500000.0,1.0,0.0,0.0,4,1,0,3,4,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,30,13.122365377402328,3.0224128534471446
274140104,204.0,3.2,5,0,0,1,5,1,0,208,2,14,2,2,500000.0,1.0,1.0,1.0,0,1,0,2,4,0,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,1,30,13.122365377402328,3.0224128534471446
271258034,180.0,3.1,5,0,0,0,9,1,0,208,7,8,0,4,500000.0,1.0,1.0,0.0,3,0,1,2,2,1,1,0,2,1,0,1,0,1,0,1,1,1,1,1,1,1,1117,13.122365377402328,3.0224128534471446
166833883,260.0,2.7,6,0,0,0,6,1,0,10,6,8,5,0,590000.0,1.0,1.0,1.0,4,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,286,13.28787951079572,3.2607769607585375
273798495,237.1,3.2,4,0,0,0,6,1,0,208,7,11,2,2,650000.0,1.0,1.0,1.0,4,0,1,3,2,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,534,13.384729180332174,3.4002543851280373
274810876,215.0,3.8,4,0,0,0,4,1,0,208,5,5,5,4,700000.0,1.0,0.0,0.0,3,1,0,3,3,0,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,826,13.45883704259595,3.506980343033249
274199925,100.0,3.8,3,0,0,0,0,1,0,10,2,3,0,0,115000.0,1.0,1.0,1.0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1197,11.652696102959753,0.9058781656639663
274223065,60.0,3.6,2,0,0,0,8,1,0,208,3,6,0,0,120000.0,1.0,1.0,0.0,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,294,11.695255355062795,0.9671695969598689
271264562,170.0,3.2,5,0,0,0,5,1,0,95,5,5,6,2,175000.0,1.0,1.0,1.0,3,0,0,3,2,0,1,0,2,1,1,1,0,1,0,1,0,1,1,1,1,1,388,12.07254696717504,1.510523668744544
272632345,98.0,3.0,3,0,0,0,6,1,0,10,6,6,5,2,185000.0,1.0,1.0,0.0,0,1,0,3,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1197,12.128116509451258,1.590551785176699
274018110,175.0,3.1,2,0,0,0,5,1,0,10,3,9,1,4,200000.0,1.0,1.0,0.0,0,1,0,2,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1622,12.206077645517674,1.702827010394384
274029603,180.0,3.2,4,0,0,1,5,1,0,208,3,4,5,2,350000.0,1.0,1.0,1.0,3,1,0,3,3,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1197,12.765691290604371,2.5087509772215615
274548856,132.0,3.2,4,0,0,0,6,1,0,208,12,13,1,4,350000.0,1.0,1.0,1.0,4,1,0,2,2,0,1,1,2,1,1,0,0,1,0,1,1,0,1,0,1,0,30,12.765691290604371,2.5087509772215615
271766412,228.0,3.6,6,0,0,0,4,1,0,3,3,6,0,2,400000.0,1.0,1.0,0.0,3,1,0,2,2,0,1,0,2,0,0,1,0,1,0,1,0,1,1,0,1,1,829,12.899222326086994,2.7010548332042434
269165004,92.3,4.2,3,0,0,0,2,1,0,208,3,7,1,5,470000.0,1.0,1.0,0.0,0,1,0,2,0,2,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1,1,30,13.060490101343552,2.933303575344946
274105576,204.0,3.2,5,0,0,1,5,1,0,208,2,13,0,4,500000.0,1.0,1.0,0.0,3,1,0,3,4,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,30,13.122365377402328,3.0224128534471446
273785180,160.0,3.2,4,0,0,1,4,1,0,10,26,26,0,2,650000.0,1.0,1.0,0.0,3,1,1,3,3,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1460,13.384729180332174,3.4002543851280373
273785183,140.0,3.2,4,0,0,1,4,1,0,10,25,26,0,2,650000.0,1.0,1.0,0.0,3,1,1,3,3,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1460,13.384729180332174,3.4002543851280373
273785185,140.0,3.2,4,0,0,1,4,1,0,10,25,26,0,2,700000.0,1.0,1.0,0.0,3,1,1,3,3,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1460,13.45883704259595,3.506980343033249
274528249,45.0,2.7,1,0,0,0,3,1,0,10,6,7,5,2,120000.0,1.0,1.0,1.0,4,1,0,2,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,717,11.695255355062795,0.9671695969598689
274431438,65.0,3.2,3,0,0,1,3,1,0,208,7,7,0,2,130000.0,1.0,1.0,0.0,3,0,0,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,505,11.775297421715827,1.0824416608854424
274064272,87.0,2.7,3,1,0,0,5,1,0,10,4,7,5,0,140000.0,1.0,1.0,1.0,3,0,0,3,0,1,1,0,2,0,0,1,1,1,0,1,1,1,1,1,0,0,713,11.849404844423074,1.1891669857661642
273078340,90.0,3.0,3,0,0,0,6,1,0,208,7,12,5,2,145000.0,1.0,1.0,1.0,4,1,0,3,1,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1017,11.884495917930655,1.2397031680228943
274359655,180.0,3.2,4,1,0,0,7,1,0,208,3,4,5,4,350000.0,1.0,1.0,0.0,3,1,0,2,0,3,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1197,12.765691290604371,2.5087509772215615
272226556,180.0,3.2,4,0,0,0,10,1,0,10,2,3,0,2,400000.0,1.0,1.0,0.0,4,1,0,2,3,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1197,12.899222326086994,2.7010548332042434
273114736,170.0,3.3,4,0,0,0,5,1,0,208,4,7,0,4,650000.0,1.0,1.0,0.0,4,2,0,2,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,30,13.384729180332174,3.4002543851280373
274319903,75.0,2.7,3,1,0,0,3,1,0,208,9,10,5,3,99000.0,1.0,1.0,1.0,2,0,0,2,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,936,11.502885230075814,0.69012900727852
273427928,87.0,2.7,3,0,0,0,11,1,0,208,3,7,5,0,100000.0,1.0,1.0,1.0,4,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1117,11.51293546492023,0.7046027879028314
274296188,105.0,3.0,3,0,0,0,8,1,0,10,9,9,5,3,180000.0,1.0,1.0,1.0,2,1,0,3,2,0,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,0,286,12.100717685412471,1.5510935461762574
272887177,99.0,3.2,3,0,0,1,5,1,0,10,3,9,5,4,200000.0,1.0,1.0,1.0,0,0,1,2,2,0,1,1,2,1,0,1,1,0,0,0,1,1,1,1,0,1,388,12.206077645517674,1.702827010394384
269319175,60.0,3.5,1,0,0,0,7,1,0,208,2,11,2,4,250000.0,1.0,1.0,1.0,0,0,0,2,1,0,1,0,2,1,0,0,1,0,0,0,1,1,1,1,0,0,1460,12.429220196836383,2.0241843105703836
269687656,140.0,2.7,4,0,0,0,6,1,0,208,4,6,0,0,280000.0,1.0,1.0,0.0,3,0,0,2,2,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,831,12.54254845357358,2.1873932655791584
274501292,120.0,2.7,3,0,0,0,0,1,0,10,3,5,0,0,300000.0,1.0,0.0,0.0,4,0,0,3,2,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1197,12.611541086966115,2.2867525597524634
261980888,133.0,2.8,3,0,0,1,6,1,0,208,5,13,2,4,400000.0,1.0,1.0,1.0,0,0,0,2,2,0,1,1,2,1,0,1,1,0,0,0,1,1,1,1,0,1,1460,12.899222326086994,2.7010548332042434
272567246,180.0,3.2,4,0,0,0,4,1,0,208,2,4,1,2,400000.0,1.0,1.0,1.0,0,1,0,2,3,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1197,12.899222326086994,2.7010548332042434
274930877,219.0,3.05,4,0,0,1,5,1,0,95,5,9,2,4,450000.0,1.0,1.0,1.0,0,0,1,3,2,1,1,1,2,0,0,1,1,0,0,0,0,1,1,1,0,1,1622,13.017005083966255,2.870678909184724
273576298,130.0,3.1,3,0,0,1,6,1,0,95,3,8,5,4,450000.0,1.0,1.0,1.0,0,1,0,2,2,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,831,13.017005083966255,2.870678909184724
271108834,180.0,3.0,5,0,0,0,8,1,0,208,7,7,1,4,500000.0,1.0,1.0,1.0,4,1,0,3,2,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1117,13.122365377402328,3.0224128534471446
256631457,190.0,3.2,4,0,0,1,8,1,0,10,7,7,5,2,520000.0,1.0,1.0,1.0,0,1,0,3,2,0,1,1,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1197,13.161586013632684,3.0788961987153916
271988698,174.0,3.25,3,0,0,0,9,1,0,208,10,16,2,4,550000.0,1.0,1.0,1.0,4,0,1,3,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1460,13.217675375388819,3.1596729298051156
271305644,336.0,3.2,6,0,0,0,12,1,0,10,4,5,0,2,590000.0,1.0,1.0,0.0,4,0,0,2,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,294,13.28787951079572,3.2607769607585375
271097684,170.0,3.3,4,0,0,0,2,1,0,208,4,7,2,4,650000.0,1.0,1.0,1.0,4,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,30,13.384729180332174,3.4002543851280373
273106501,338.0,3.2,6,0,0,1,5,1,0,24,5,6,5,2,650000.0,1.0,1.0,1.0,0,1,0,3,3,0,1,0,2,1,1,1,1,0,0,0,0,1,1,1,0,1,829,13.384729180332174,3.4002543851280373
274066192,52.0,3.2,2,1,0,0,8,1,0,208,11,24,3,2,80000.0,1.0,1.0,1.0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1460,11.289794413577894,0.3832476479080933
273763131,91.0,2.7,3,0,0,0,4,1,0,208,9,10,0,0,95000.0,1.0,1.0,0.0,1,0,0,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,30,11.461642696843066,0.6307338401363964
273684904,56.0,2.8,2,0,0,0,9,1,0,208,7,16,3,2,105000.0,1.0,1.0,1.0,0,1,0,3,0,1,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,0,288,11.561725152903833,0.7748669410828605
271542995,80.0,3.2,3,0,0,1,8,1,0,208,5,6,6,2,120000.0,1.0,1.0,1.0,0,2,0,2,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,724,11.695255355062795,0.9671695969598689
273012299,94.0,3.2,2,0,0,1,8,1,0,10,5,5,5,3,135000.0,1.0,1.0,1.0,0,0,0,3,1,0,1,0,2,0,0,1,0,0,0,0,1,1,1,1,0,1,1216,11.813037464800539,1.1367927395235404
270282698,40.0,3.0,2,1,0,0,7,1,0,10,21,26,2,2,135000.0,1.0,1.0,1.0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1460,11.813037464800539,1.1367927395235404
274336333,94.0,5.5,3,0,0,1,0,1,0,208,4,4,5,2,145000.0,1.0,1.0,1.0,3,0,0,2,2,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,724,11.884495917930655,1.2397031680228943
272244255,90.0,3.0,3,0,0,1,6,1,0,208,4,12,5,2,145000.0,0.0,2.0,1.0,0,1,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1017,11.884495917930655,1.2397031680228943
272701749,120.0,3.0,2,0,0,0,7,1,0,95,4,4,6,2,165000.0,1.0,1.0,1.0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1,1,1,1,0,1,1055,12.013706813470414,1.4257854024447538
271204399,170.0,3.2,5,0,0,0,7,1,0,95,5,5,0,2,175000.0,1.0,1.0,0.0,3,0,0,2,2,0,1,0,2,0,0,1,0,1,0,1,1,1,1,0,1,1,388,12.07254696717504,1.510523668744544
274879736,140.0,3.2,3,0,0,0,5,1,0,10,4,6,6,3,180000.0,1.0,1.0,1.0,2,0,0,3,2,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1216,12.100717685412471,1.5510935461762574
271827359,41.0,3.15,1,0,0,0,7,1,0,208,10,13,0,4,180000.0,1.0,1.0,0.0,4,0,0,2,1,0,1,0,2,0,0,1,0,1,0,1,1,1,0,1,1,1,1460,12.100717685412471,1.5510935461762574
256631941,120.0,3.0,3,0,0,1,7,1,0,10,4,5,6,2,190000.0,1.0,1.0,1.0,0,0,0,1,2,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1394,12.154784614286667,1.6289576836486455
272917777,95.0,3.2,3,1,0,0,10,1,0,28,3,9,2,4,200000.0,1.0,1.0,0.0,3,1,0,2,0,2,1,0,2,0,0,1,0,1,0,1,1,1,1,0,1,0,388,12.206077645517674,1.702827010394384
